"#","Name","Laps","Lead Lap","Lap Time","Lap Time (ms)","Elapsed Time","Elapsed Time (ms)","Passing Tm","Class","Flag","FirstName","LastName","Additional1","Additional2","Additional3","Additional4","Additional5","Additional6","Additional7","Additional8","CarRegistration","DriverRegistration","Transponder1","Transponder2","entry","drivers","S1","S1 (ms)","S2","S2 (ms)","S3","S3 (ms)","S1a","S1a (ms)","S1b","S1b (ms)","S2a","S2a (ms)","S2b","S2b (ms)","S3a","S3a (ms)","S3b","S3b (ms)"
"76","Steven Clemons","5","6","1:40.561",100561,"12:09.530",729530,"9:27:09.666","Am","Green Flag","Steven","Clemons","","219225","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:cIClalLb0bLodwffcPG5o","entries:events-2024-sro-ims:cIClalLb0bLodwffcPG5o","13032211","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Steven"",""transponderNumber"":""13032211"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""76"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava, Chasin' A Dream"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219225"",""team"":""BSI Racing"",""driver1lastName"":""Clemons"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:48.857Z"",""id"":""entries:events-2024-sro-ims:cIClalLb0bLodwffcPG5o"",""createdAt"":""2024-10-01T22:08:29.753Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Steven"",""driverLastName"":""Clemons"",""driverName"":""Steven Clemons"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.340",34340,"34.448",34448,"31.773",31773,"00:24.196",24196,"00:10.144",10144,"00:19.135",19135,"00:15.313",15313,"00:12.097",12097,"00:19.676",19676
"76","Steven Clemons","6","7","1:42.793",102793,"13:52.323",832323,"9:28:52.459","Am","Green Flag","Steven","Clemons","","219225","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:cIClalLb0bLodwffcPG5o","entries:events-2024-sro-ims:cIClalLb0bLodwffcPG5o","13032211","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Steven"",""transponderNumber"":""13032211"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""76"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava, Chasin' A Dream"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219225"",""team"":""BSI Racing"",""driver1lastName"":""Clemons"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:48.857Z"",""id"":""entries:events-2024-sro-ims:cIClalLb0bLodwffcPG5o"",""createdAt"":""2024-10-01T22:08:29.753Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Steven"",""driverLastName"":""Clemons"",""driverName"":""Steven Clemons"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.422",34422,"34.652",34652,"33.719",33719,"00:24.177",24177,"00:10.245",10245,"00:18.953",18953,"00:15.699",15699,"00:13.980",13980,"00:19.739",19739
"76","Steven Clemons","7","8","1:41.091",101091,"15:33.414",933414,"9:30:33.550","Am","Finish Flag","Steven","Clemons","","219225","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:cIClalLb0bLodwffcPG5o","entries:events-2024-sro-ims:cIClalLb0bLodwffcPG5o","13032211","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Steven"",""transponderNumber"":""13032211"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""76"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Endava, Chasin' A Dream"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""219225"",""team"":""BSI Racing"",""driver1lastName"":""Clemons"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:48.857Z"",""id"":""entries:events-2024-sro-ims:cIClalLb0bLodwffcPG5o"",""createdAt"":""2024-10-01T22:08:29.753Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Steven"",""driverLastName"":""Clemons"",""driverName"":""Steven Clemons"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.775",34775,"34.361",34361,"31.955",31955,"00:24.609",24609,"00:10.166",10166,"00:19.042",19042,"00:15.319",15319,"00:12.132",12132,"00:19.823",19823
"86","Andrew Gilleland","1","1","2:26.759",146759,"2:53.785",173785,"9:17:53.921","Am","Green Flag","Andrew","Gilleland","","218694","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","16239460","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Andrew"",""transponderNumber"":""16239460"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""86"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Braun Ability, Eagles Canyon Raceway"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218694"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Gilleland"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:49.032Z"",""id"":""entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO"",""createdAt"":""2024-10-01T22:08:30.109Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Andrew"",""driverLastName"":""Gilleland"",""driverName"":""Andrew Gilleland"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","01:07.367",67367,"44.500",44500,"34.892",34892,"00:55.465",55465,"00:11.902",11902,"00:26.269",26269,"00:18.231",18231,"00:13.659",13659,"00:21.233",21233
"86","Andrew Gilleland","2","2","1:43.196",103196,"4:36.981",276981,"9:19:37.117","Am","Green Flag","Andrew","Gilleland","","218694","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","16239460","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Andrew"",""transponderNumber"":""16239460"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""86"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Braun Ability, Eagles Canyon Raceway"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218694"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Gilleland"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:49.032Z"",""id"":""entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO"",""createdAt"":""2024-10-01T22:08:30.109Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Andrew"",""driverLastName"":""Gilleland"",""driverName"":""Andrew Gilleland"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.538",35538,"35.372",35372,"32.286",32286,"00:25.042",25042,"00:10.496",10496,"00:19.438",19438,"00:15.934",15934,"00:12.448",12448,"00:19.838",19838
"86","Andrew Gilleland","3","3","1:52.620",112620,"6:29.601",389601,"9:21:29.737","Am","Green Flag","Andrew","Gilleland","","218694","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","16239460","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Andrew"",""transponderNumber"":""16239460"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""86"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Braun Ability, Eagles Canyon Raceway"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218694"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Gilleland"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:49.032Z"",""id"":""entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO"",""createdAt"":""2024-10-01T22:08:30.109Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Andrew"",""driverLastName"":""Gilleland"",""driverName"":""Andrew Gilleland"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.077",35077,"35.144",35144,"42.399",42399,"00:24.738",24738,"00:10.339",10339,"00:19.306",19306,"00:15.838",15838,"00:12.367",12367,"00:30.032",30032
"86","Andrew Gilleland","4","4","1:42.666",102666,"8:12.267",492267,"9:23:12.403","Am","Green Flag","Andrew","Gilleland","","218694","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","16239460","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Andrew"",""transponderNumber"":""16239460"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""86"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Braun Ability, Eagles Canyon Raceway"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218694"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Gilleland"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:49.032Z"",""id"":""entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO"",""createdAt"":""2024-10-01T22:08:30.109Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Andrew"",""driverLastName"":""Gilleland"",""driverName"":""Andrew Gilleland"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.948",35948,"34.731",34731,"31.987",31987,"00:25.349",25349,"00:10.599",10599,"00:19.127",19127,"00:15.604",15604,"00:12.223",12223,"00:19.764",19764
"86","Andrew Gilleland","5","5","1:42.370",102370,"9:54.637",594637,"9:24:54.773","Am","Green Flag","Andrew","Gilleland","","218694","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","16239460","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Andrew"",""transponderNumber"":""16239460"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""86"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Braun Ability, Eagles Canyon Raceway"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218694"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Gilleland"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:49.032Z"",""id"":""entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO"",""createdAt"":""2024-10-01T22:08:30.109Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Andrew"",""driverLastName"":""Gilleland"",""driverName"":""Andrew Gilleland"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.073",35073,"35.150",35150,"32.147",32147,"00:24.676",24676,"00:10.397",10397,"00:19.374",19374,"00:15.776",15776,"00:12.270",12270,"00:19.877",19877
"86","Andrew Gilleland","6","6","1:44.781",104781,"11:39.418",699418,"9:26:39.554","Am","Green Flag","Andrew","Gilleland","","218694","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","16239460","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Andrew"",""transponderNumber"":""16239460"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""86"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Braun Ability, Eagles Canyon Raceway"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218694"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Gilleland"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:49.032Z"",""id"":""entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO"",""createdAt"":""2024-10-01T22:08:30.109Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Andrew"",""driverLastName"":""Gilleland"",""driverName"":""Andrew Gilleland"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.739",34739,"34.894",34894,"35.148",35148,"00:24.452",24452,"00:10.287",10287,"00:19.215",19215,"00:15.679",15679,"00:12.336",12336,"00:22.812",22812
"86","Andrew Gilleland","7","7","1:42.583",102583,"13:22.001",802001,"9:28:22.137","Am","Green Flag","Andrew","Gilleland","","218694","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","16239460","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Andrew"",""transponderNumber"":""16239460"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""86"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Braun Ability, Eagles Canyon Raceway"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218694"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Gilleland"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:49.032Z"",""id"":""entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO"",""createdAt"":""2024-10-01T22:08:30.109Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Andrew"",""driverLastName"":""Gilleland"",""driverName"":""Andrew Gilleland"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","35.205",35205,"34.950",34950,"32.428",32428,"00:24.820",24820,"00:10.385",10385,"00:19.254",19254,"00:15.696",15696,"00:12.505",12505,"00:19.923",19923
"86","Andrew Gilleland","8","8","1:42.603",102603,"15:04.604",904604,"9:30:04.740","Am","Finish Flag","Andrew","Gilleland","","218694","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO","16239460","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Andrew"",""transponderNumber"":""16239460"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""86"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""Braun Ability, Eagles Canyon Raceway"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""USA"",""racelinkNumber"":""218694"",""team"":""Eagles Canyon Racing powered by Fast Track"",""driver1lastName"":""Gilleland"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:49.032Z"",""id"":""entries:events-2024-sro-ims:-L4pkWQjR06ylJl1_a0bO"",""createdAt"":""2024-10-01T22:08:30.109Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Andrew"",""driverLastName"":""Gilleland"",""driverName"":""Andrew Gilleland"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""USA"",""driverId"":""""}}","34.772",34772,"35.029",35029,"32.802",32802,"00:24.466",24466,"00:10.306",10306,"00:19.217",19217,"00:15.812",15812,"00:12.643",12643,"00:20.159",20159
"88","Henry Drury","1","1","2:20.046",140046,"3:23.068",203068,"9:18:23.204","Am","Green Flag","Henry","Drury","","219218","GR Cup","Toyota GR86","Precision Racing LA w/ PT Autosport","Toyota Gazoo Racing","GBR","","entries:events-2024-sro-ims:9Ai3td803VG4VYeMXsJ3j","entries:events-2024-sro-ims:9Ai3td803VG4VYeMXsJ3j","13339178","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Henry"",""transponderNumber"":""13339178"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""88"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""PT Autosport"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""GBR"",""racelinkNumber"":""219218"",""team"":""Precision Racing LA w/ PT Autosport"",""driver1lastName"":""Drury"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:49.193Z"",""id"":""entries:events-2024-sro-ims:9Ai3td803VG4VYeMXsJ3j"",""createdAt"":""2024-10-01T22:08:30.279Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Henry"",""driverLastName"":""Drury"",""driverName"":""Henry Drury"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""GBR"",""driverId"":""""}}","01:04.545",64545,"39.856",39856,"35.645",35645,"00:52.811",52811,"00:11.734",11734,"00:22.152",22152,"00:17.704",17704,"00:14.925",14925,"00:20.720",20720
"88","Henry Drury","2","2","1:41.746",101746,"5:04.814",304814,"9:20:04.950","Am","Green Flag","Henry","Drury","","219218","GR Cup","Toyota GR86","Precision Racing LA w/ PT Autosport","Toyota Gazoo Racing","GBR","","entries:events-2024-sro-ims:9Ai3td803VG4VYeMXsJ3j","entries:events-2024-sro-ims:9Ai3td803VG4VYeMXsJ3j","13339178","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Henry"",""transponderNumber"":""13339178"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""88"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""PT Autosport"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""GBR"",""racelinkNumber"":""219218"",""team"":""Precision Racing LA w/ PT Autosport"",""driver1lastName"":""Drury"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:49.193Z"",""id"":""entries:events-2024-sro-ims:9Ai3td803VG4VYeMXsJ3j"",""createdAt"":""2024-10-01T22:08:30.279Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Henry"",""driverLastName"":""Drury"",""driverName"":""Henry Drury"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""GBR"",""driverId"":""""}}","34.415",34415,"34.913",34913,"32.418",32418,"00:24.321",24321,"00:10.094",10094,"00:19.277",19277,"00:15.636",15636,"00:12.495",12495,"00:19.923",19923
"88","Henry Drury","3","3","1:40.668",100668,"6:45.482",405482,"9:21:45.618","Am","Green Flag","Henry","Drury","","219218","GR Cup","Toyota GR86","Precision Racing LA w/ PT Autosport","Toyota Gazoo Racing","GBR","","entries:events-2024-sro-ims:9Ai3td803VG4VYeMXsJ3j","entries:events-2024-sro-ims:9Ai3td803VG4VYeMXsJ3j","13339178","","{""fields"":{""driver2tla"":"""",""driver1firstName"":""Henry"",""transponderNumber"":""13339178"",""isTeam"":"""",""manufacturer"":""Toyota Gazoo Racing"",""driver3licenseNationality"":"""",""driver3nationality"":"""",""number"":""88"",""driver2driverId"":"""",""driver1driverId"":"""",""isIGTC"":"""",""car"":""Toyota GR86"",""sponsors"":""PT Autosport"",""driver2licenseNationality"":"""",""driver1tla"":"""",""class"":""Am"",""driver2nationality"":"""",""driver2category"":"""",""driver1category"":"""",""driver3category"":"""",""driver3lastName"":"""",""driver1nationality"":""GBR"",""racelinkNumber"":""219218"",""team"":""Precision Racing LA w/ PT Autosport"",""driver1lastName"":""Drury"",""driver2firstName"":"""",""driver2lastName"":"""",""driver3driverId"":"""",""driver1licenseNationality"":"""",""series"":""GR Cup"",""driver3firstName"":""""},""updatedAt"":""2024-10-02T17:42:49.193Z"",""id"":""entries:events-2024-sro-ims:9Ai3td803VG4VYeMXsJ3j"",""createdAt"":""2024-10-01T22:08:30.279Z"",""eventId"":""events:2024-sro-ims""}","{"""":{""driverFirstName"":""Henry"",""driverLastName"":""Drury"",""driverName"":""Henry Drury"",""driverLicenseNationality"":"""",""driverSroLicenseCategory"":"""",""driverNationality"":""GBR"",""driverId"":""""}}","34.448",34448,"34.333",34333,"31.887",31887,"00:24.290",24290,"00:10.158",10158,"00:19.093",19093,"00:15.240",15240,"00:12.072",12072,"00:19.815",19815
